
Dos 100000 pacotes recebidos:
Pacote #32458 <0> OK
Pacote #32459 <0> OK
Pacote #32460 <0> OK
Pacote #32461 <0> OK
Pacote #32462 <0> OK
Pacote #32463 <0> OK
Pacote #32464 <0> OK
Pacote #32465 <0> OK
Pacote #32466 <0> OK
Pacote #32467 <0> OK
Pacote #32468 <0> OK
Pacote #32469 <0> OK
Pacote #32470 <0> OK
Pacote #32471 <0> OK
Pacote #32472 <0> OK
Pacote #32473 <0> OK
Pacote #32474 <0> OK
Pacote #32475 <0> OK
Pacote #32476 <0> OK
Pacote #32477 <0> OK
Pacote #32478 <0> OK
Pacote #32479 <0> OK
Pacote #32480 <0> OK
Pacote #32481 <0> OK
Pacote #32482 <0> OK
Pacote #32483 <0> OK
Pacote #32484 <0> OK
Pacote #32485 <0> OK
Pacote #32486 <0> OK
Pacote #32487 <0> OK
Pacote #32488 <0> OK
Pacote #32489 <0> OK
Pacote #32490 <0> OK
Pacote #32491 <0> OK
Pacote #32492 <0> OK
Pacote #32493 <0> OK
Pacote #32494 <0> OK
Pacote #32495 <0> OK
Pacote #32496 <0> OK
Pacote #32497 <0> OK
Pacote #32498 <0> OK
Pacote #32499 <0> OK
Pacote #32500 <0> OK
Pacote #32501 <0> OK
Pacote #32502 <0> OK
Pacote #32503 <0> OK
Pacote #32504 <0> OK
Pacote #32505 <0> OK
Pacote #32506 <0> OK
Pacote #32507 <0> OK
Pacote #32508 <0> OK
Pacote #32509 <0> OK
Pacote #32510 <0> OK
Pacote #32511 <0> OK
Pacote #32512 <0> OK
Pacote #32513 <0> OK
Pacote #32514 <0> OK
Pacote #32515 <0> OK
Pacote #32516 <0> OK
Pacote #32517 <0> OK
Pacote #32518 <0> OK
Pacote #32519 <0> OK
Pacote #32520 <0> OK
Pacote #32521 <0> OK
Pacote #32522 <0> OK
Pacote #32523 <0> OK
Pacote #32524 <0> OK
Pacote #32525 <0> OK
Pacote #32526 <0> OK
Pacote #32527 <0> OK
Pacote #32528 <0> OK
Pacote #32529 <0> OK
Pacote #32530 <0> OK
Pacote #32531 <0> OK
Pacote #32532 <0> OK
Pacote #32533 <0> OK
Pacote #32534 <0> OK
Pacote #32535 <0> OK
Pacote #32536 <0> OK
Pacote #32537 <0> OK
Pacote #32538 <0> OK
Pacote #32539 <0> OK
Pacote #32540 <0> OK
Pacote #32541 <0> OK
Pacote #32542 <0> OK
Pacote #32543 <0> OK
Pacote #32544 <0> OK
Pacote #32545 <0> OK
Pacote #32546 <0> OK
Pacote #32547 <0> OK
Pacote #32548 <0> OK
Pacote #32549 <0> OK
Pacote #32550 <0> OK
Pacote #32551 <0> OK
Pacote #32552 <0> OK
Pacote #32553 <0> OK
Pacote #32554 <0> OK
Pacote #32555 <0> OK
Pacote #32556 <0> OK
Pacote #32557 <0> OK
Pacote #32558 <0> OK
Pacote #32559 <0> OK
Pacote #32560 <0> OK
Pacote #32561 <0> OK
Pacote #32562 <0> OK
Pacote #32563 <0> OK
Pacote #32564 <0> OK
Pacote #32565 <0> OK
Pacote #32566 <0> OK
Pacote #32567 <0> OK
Pacote #32568 <0> OK
Pacote #32569 <0> OK
Pacote #32570 <0> OK
Pacote #32571 <0> OK
Pacote #32572 <0> OK
Pacote #32573 <0> OK
Pacote #32574 <0> OK
Pacote #32575 <0> OK
Pacote #32576 <0> OK
Pacote #32577 <0> OK
Pacote #32578 <0> OK
Pacote #32579 <0> OK
Pacote #32580 <0> OK
Pacote #32581 <0> OK
Pacote #32582 <0> OK
Pacote #32583 <0> OK
Pacote #32584 <0> OK
Pacote #32585 <0> OK
Pacote #32586 <0> OK
Pacote #32587 <0> OK
Pacote #32588 <0> OK
Pacote #32589 <0> OK
Pacote #32590 <0> OK
Pacote #32591 <0> OK
Pacote #32592 <0> OK
Pacote #32593 <0> OK
Pacote #32594 <0> OK
Pacote #32595 <0> OK
Pacote #32596 <0> OK
Pacote #32597 <0> OK
Pacote #32598 <0> OK
Pacote #32599 <0> OK
Pacote #32600 <0> OK
Pacote #32601 <0> OK
Pacote #32602 <0> OK
Pacote #32603 <0> OK
Pacote #32604 <0> OK
Pacote #32605 <0> OK
Pacote #32606 <0> OK
Pacote #32607 <0> OK
Pacote #32608 <0> OK
Pacote #32609 <0> OK
Pacote #32610 <0> OK
Pacote #32611 <0> OK
Pacote #32612 <0> OK
Pacote #32613 <0> OK
Pacote #32614 <0> OK
Pacote #32615 <0> OK
Pacote #32616 <0> OK
Pacote #32617 <0> OK
Pacote #32618 <0> OK
Pacote #32619 <0> OK
Pacote #32620 <0> OK
Pacote #32621 <0> OK
Pacote #32622 <0> OK
Pacote #32623 <0> OK
Pacote #32624 <0> OK
Pacote #32625 <0> OK
Pacote #32626 <0> OK
Pacote #32627 <0> OK
Pacote #32628 <0> OK
Pacote #32629 <0> OK
Pacote #32630 <0> OK
Pacote #32631 <0> OK
Pacote #32632 <0> OK
Pacote #32633 <0> OK
Pacote #32634 <0> OK
Pacote #32635 <0> OK
Pacote #32636 <0> OK
Pacote #32637 <0> OK
Pacote #32638 <0> OK
Pacote #32639 <0> OK
Pacote #32640 <0> OK
Pacote #32641 <0> OK
Pacote #32642 <0> OK
Pacote #32643 <0> OK
Pacote #32644 <0> OK
Pacote #32645 <0> OK
Pacote #32646 <0> OK
Pacote #32647 <0> OK
Pacote #32648 <0> OK
Pacote #32649 <0> OK
Pacote #32650 <0> OK
Pacote #32651 <0> OK
Pacote #32652 <0> OK
Pacote #32653 <0> OK
Pacote #32654 <0> OK
Pacote #32655 <0> OK
Pacote #32656 <0> OK
Pacote #32657 <0> OK
Pacote #32658 <0> OK
Pacote #32659 <0> OK
Pacote #32660 <0> OK
Pacote #32661 <0> OK
Pacote #32662 <0> OK
Pacote #32663 <0> OK
Pacote #32664 <0> OK
Pacote #32665 <0> OK
Pacote #32666 <0> OK
Pacote #32667 <0> OK
Pacote #32668 <0> OK
Pacote #32669 <0> OK
Pacote #32670 <0> OK
Pacote #32671 <0> OK
Pacote #32672 <0> OK
Pacote #32673 <0> OK
Pacote #32674 <0> OK
Pacote #32675 <0> OK
Pacote #32676 <0> OK
Pacote #32677 <0> OK
Pacote #32678 <0> OK
Pacote #32679 <0> OK
Pacote #32680 <0> OK
Pacote #32681 <0> OK
Pacote #32682 <0> OK
Pacote #32683 <0> OK
Pacote #32684 <0> OK
Pacote #32685 <0> OK
Pacote #32686 <0> OK
Pacote #32687 <0> OK
Pacote #32688 <0> OK
Pacote #32689 <0> OK
Pacote #32690 <0> OK
Pacote #32691 <0> OK
Pacote #32692 <0> OK
Pacote #32693 <0> OK
Pacote #32694 <0> OK
Pacote #32695 <0> OK
Pacote #32696 <0> OK
Pacote #32697 <0> OK
Pacote #32698 <0> OK
Pacote #32699 <0> OK
Pacote #32700 <0> OK
Pacote #32701 <0> OK
Pacote #32702 <0> OK
Pacote #32703 <0> OK
Pacote #32704 <0> OK
Pacote #32705 <0> OK
Pacote #32706 <0> OK
Pacote #32707 <0> OK
Pacote #32708 <0> OK
Pacote #32709 <0> OK
Pacote #32710 <0> OK
Pacote #32711 <0> OK
Pacote #32712 <0> OK
Pacote #32713 <0> OK
Pacote #32714 <0> OK
Pacote #32715 <0> OK
Pacote #32716 <0> OK
Pacote #32717 <0> OK
Pacote #32718 <0> OK
Pacote #32719 <0> OK
Pacote #32720 <0> OK
Pacote #32721 <0> OK
Pacote #32722 <0> OK
Pacote #32723 <0> OK
Pacote #32724 <0> OK
Pacote #32725 <0> OK
Pacote #32726 <0> OK
Pacote #32727 <0> OK
Pacote #32728 <0> OK
Pacote #32729 <0> OK
Pacote #32730 <0> OK
Pacote #32731 <0> OK
Pacote #32732 <0> OK
Pacote #32733 <0> OK
Pacote #32734 <0> OK
Pacote #32735 <0> OK
Pacote #32736 <0> OK
Pacote #32737 <0> OK
Pacote #32738 <0> OK
Pacote #32739 <0> OK
Pacote #32740 <0> OK
Pacote #32741 <0> OK
Pacote #32742 <0> OK
Pacote #32743 <0> OK
Pacote #32744 <0> OK
Pacote #32745 <0> OK
Pacote #32746 <0> OK
Pacote #32747 <0> OK
Pacote #32748 <0> OK
Pacote #32749 <0> OK
Pacote #32750 <0> OK
Pacote #32751 <0> OK
Pacote #32752 <0> OK
Pacote #32753 <0> OK
Pacote #32754 <0> OK
Pacote #32755 <0> OK
Pacote #32756 <0> OK
Pacote #32757 <0> OK
Pacote #32758 <0> OK
Pacote #32759 <0> OK
Pacote #32760 <0> OK
Pacote #32761 <0> OK
Pacote #32762 <0> OK
Pacote #32763 <0> OK
Pacote #32764 <0> OK
Pacote #32765 <0> OK
Pacote #32766 <0> OK
Pacote #32767 <0> OK
Pacote #32768 <0> OK
Pacote #32769 <0> OK
Pacote #32770 <0> OK
Pacote #32771 <0> OK
Pacote #32772 <0> OK
Pacote #32773 <0> OK
Pacote #32774 <0> OK
Pacote #32775 <0> OK
Pacote #32776 <0> OK
Pacote #32777 <0> OK
Pacote #32778 <0> OK
Pacote #32779 <0> OK
Pacote #32780 <0> OK
Pacote #32781 <0> OK
Pacote #32782 <0> OK
Pacote #32783 <0> OK
Pacote #32784 <0> OK
Pacote #32785 <0> OK
Pacote #32786 <0> OK
Pacote #32787 <0> OK
Pacote #32788 <0> OK
Pacote #32789 <0> OK
Pacote #32790 <0> OK
Pacote #32791 <0> OK
Pacote #32792 <0> OK
Pacote #32793 <0> OK
Pacote #32794 <0> OK
Pacote #32795 <0> OK
Pacote #32796 <0> OK
Pacote #32797 <0> OK
Pacote #32798 <0> OK
Pacote #32799 <0> OK
Pacote #32800 <0> OK
Pacote #32801 <0> OK
Pacote #32802 <0> OK
Pacote #32803 <0> OK
Pacote #32804 <0> OK
Pacote #32805 <0> OK
Pacote #32806 <0> OK
Pacote #32807 <0> OK
Pacote #32808 <0> OK
Pacote #32809 <0> OK
Pacote #32810 <0> OK
Pacote #32811 <0> OK
Pacote #32812 <0> OK
Pacote #32813 <0> OK
Pacote #32814 <0> OK
Pacote #32815 <0> OK
Pacote #32816 <0> OK
Pacote #32817 <0> OK
Pacote #32818 <0> OK
Pacote #32819 <0> OK
Pacote #32820 <0> OK
Pacote #32821 <0> OK
Pacote #32822 <0> OK
Pacote #32823 <0> OK
Pacote #32824 <0> OK
Pacote #32825 <0> OK
Pacote #32826 <0> OK
Pacote #32827 <0> OK
Pacote #32828 <0> OK
Pacote #32829 <0> OK
Pacote #32830 <0> OK
Pacote #32831 <0> OK
Pacote #32832 <0> OK
Pacote #32833 <0> OK
Pacote #32834 <0> OK
Pacote #32835 <0> OK
Pacote #32836 <0> OK
Pacote #32837 <0> OK
Pacote #32838 <0> OK
Pacote #32839 <0> OK
Pacote #32840 <0> OK
Pacote #32841 <0> OK
Pacote #32842 <0> OK
Pacote #32843 <0> OK
Pacote #32844 <0> OK
Pacote #32845 <0> OK
Pacote #32846 <0> OK
Pacote #32847 <0> OK
Pacote #32848 <0> OK
Pacote #32849 <0> OK
Pacote #32850 <0> OK
Pacote #32851 <0> OK
Pacote #32852 <0> OK
Pacote #32853 <0> OK
Pacote #32854 <0> OK
Pacote #32855 <0> OK
Pacote #32856 <0> OK
Pacote #32857 <0> OK
Pacote #32858 <0> OK
Pacote #32859 <0> OK
Pacote #32860 <0> OK
Pacote #32861 <0> OK
Pacote #32862 <0> OK
Pacote #32863 <0> OK
Pacote #32864 <0> OK
Pacote #32865 <0> OK
Pacote #32866 <0> OK
Pacote #32867 <0> OK
Pacote #32868 <0> OK
Pacote #32869 <0> OK
Pacote #32870 <0> OK
Pacote #32871 <0> OK
Pacote #32872 <0> OK
Pacote #32873 <0> OK
Pacote #32874 <0> OK
Pacote #32875 <0> OK
Pacote #32876 <0> OK
Pacote #32877 <0> OK
Pacote #32878 <0> OK
Pacote #32879 <0> OK
Pacote #32880 <0> OK
Pacote #32881 <0> OK
Pacote #32882 <0> OK
Pacote #32883 <0> OK
Pacote #32884 <0> OK
Pacote #32885 <0> OK
Pacote #32886 <0> OK
Pacote #32887 <0> OK
Pacote #32888 <0> OK
Pacote #32889 <0> OK
Pacote #32890 <0> OK
Pacote #32891 <0> OK
Pacote #32892 <0> OK
Pacote #32893 <0> OK
Pacote #32894 <0> OK
Pacote #32895 <0> OK
Pacote #32896 <0> OK
Pacote #32897 <0> OK
Pacote #32898 <0> OK
Pacote #32899 <0> OK
Pacote #32900 <0> OK
Pacote #32901 <0> OK
Pacote #32902 <0> OK
Pacote #32903 <0> OK
Pacote #32904 <0> OK
Pacote #32905 <0> OK
Pacote #32906 <0> OK
Pacote #32907 <0> OK
Pacote #32908 <0> OK
Pacote #32909 <0> OK
Pacote #32910 <0> OK
Pacote #32911 <0> OK
Pacote #32912 <0> OK
Pacote #32913 <0> OK
Pacote #32914 <0> OK
Pacote #32915 <0> OK
Pacote #32916 <0> OK
Pacote #32917 <0> OK
Pacote #32918 <0> OK
Pacote #32919 <0> OK
Pacote #32920 <0> OK
Pacote #32921 <0> OK
Pacote #32922 <0> OK
Pacote #32923 <0> OK
Pacote #32924 <0> OK
Pacote #32925 <0> OK
Pacote #32926 <0> OK
Pacote #32927 <0> OK
Pacote #32928 <0> OK
Pacote #32929 <0> OK
Pacote #32930 <0> OK
Pacote #32931 <0> OK
Pacote #32932 <0> OK
Pacote #32933 <0> OK
Pacote #32934 <0> OK
Pacote #32935 <0> OK
Pacote #32936 <0> OK
Pacote #32937 <0> OK
Pacote #32938 <0> OK
Pacote #32939 <0> OK
Pacote #32940 <0> OK
Pacote #32941 <0> OK
Pacote #32942 <0> OK
Pacote #32943 <0> OK
Pacote #32944 <0> OK
Pacote #32945 <0> OK
Pacote #32946 <0> OK
Pacote #32947 <0> OK
Pacote #32948 <0> OK
Pacote #32949 <0> OK
Pacote #32950 <0> OK
Pacote #32951 <0> OK
Pacote #32952 <0> OK
Pacote #32953 <0> OK
Pacote #32954 <0> OK
Pacote #32955 <0> OK
Pacote #32956 <0> OK
Pacote #32957 <0> OK
Pacote #32958 <0> OK
Pacote #32959 <0> OK
Pacote #32960 <0> OK
Pacote #32961 <0> OK
Pacote #32962 <0> OK
Pacote #32963 <0> OK
Pacote #32964 <0> OK
Pacote #32965 <0> OK
Pacote #32966 <0> OK
Pacote #32967 <0> OK
Pacote #32968 <0> OK
Pacote #32969 <0> OK
Pacote #32970 <0> OK
Pacote #32971 <0> OK
Pacote #32972 <0> OK
Pacote #32973 <0> OK
Pacote #32974 <0> OK
Pacote #32975 <0> OK
Pacote #32976 <0> OK
Pacote #32977 <0> OK
Pacote #32978 <0> OK
Pacote #32979 <0> OK
Pacote #32980 <0> OK
Pacote #32981 <0> OK
Pacote #32982 <0> OK
Pacote #32983 <0> OK
Pacote #32984 <0> OK
Pacote #32985 <0> OK
Pacote #32986 <0> OK
Pacote #32987 <0> OK
Pacote #32988 <0> OK
Pacote #32989 <0> OK
Pacote #32990 <0> OK
Pacote #32991 <0> OK
Pacote #32992 <0> OK
Pacote #32993 <0> OK
Pacote #32994 <0> OK
Pacote #32995 <0> OK
Pacote #32996 <0> OK
Pacote #32997 <0> OK
Pacote #32998 <0> OK
Pacote #32999 <0> OK
Pacote #33000 <0> OK
Pacote #33001 <0> OK
Pacote #33002 <0> OK
Pacote #33003 <0> OK
Pacote #33004 <0> OK
Pacote #33005 <0> OK
Pacote #33006 <0> OK
Pacote #33007 <0> OK
Pacote #33008 <0> OK
Pacote #33009 <0> OK
Pacote #33010 <0> OK
Pacote #33011 <0> OK
Pacote #33012 <0> OK
Pacote #33013 <0> OK
Pacote #33014 <0> OK
Pacote #33015 <0> OK
Pacote #33016 <0> OK
Pacote #33017 <0> OK
Pacote #33018 <0> OK
Pacote #33019 <0> OK
Pacote #33020 <0> OK
Pacote #33021 <0> OK
Pacote #33022 <0> OK
Pacote #33023 <0> OK
Pacote #33024 <0> OK
Pacote #33025 <0> OK
Pacote #33026 <0> OK
Pacote #33027 <0> OK
Pacote #33028 <0> OK
Pacote #33029 <0> OK
Pacote #33030 <0> OK
Pacote #33031 <0> OK
Pacote #33032 <0> OK
Pacote #33033 <0> OK
Pacote #33034 <0> OK
Pacote #33035 <0> OK
Pacote #33036 <0> OK
Pacote #33037 <0> OK
Pacote #33038 <0> OK
Pacote #33039 <0> OK
Pacote #33040 <0> OK
Pacote #33041 <0> OK
Pacote #33042 <0> OK
Pacote #33043 <0> OK
Pacote #33044 <0> OK
Pacote #33045 <0> OK
Pacote #33046 <0> OK
Pacote #33047 <0> OK
Pacote #33048 <0> OK
Pacote #33049 <0> OK
Pacote #33050 <0> OK
Pacote #33051 <0> OK
Pacote #33052 <0> OK
Pacote #33053 <0> OK
Pacote #33054 <0> OK
Pacote #33055 <0> OK
Pacote #33056 <0> OK
Pacote #33057 <0> OK
Pacote #33058 <0> OK
Pacote #33059 <0> OK
Pacote #33060 <0> OK
Pacote #33061 <0> OK
Pacote #33062 <0> OK
Pacote #33063 <0> OK
Pacote #33064 <0> OK
Pacote #33065 <0> OK
Pacote #33066 <0> OK
Pacote #33067 <0> OK
Pacote #33068 <0> OK
Pacote #33069 <0> OK
Pacote #33070 <0> OK
Pacote #33071 <0> OK
Pacote #33072 <0> OK
Pacote #33073 <0> OK
Pacote #33074 <0> OK
Pacote #33075 <0> OK
Pacote #33076 <0> OK
Pacote #33077 <0> OK
Pacote #33078 <0> OK
Pacote #33079 <0> OK
Pacote #33080 <0> OK
Pacote #33081 <0> OK
Pacote #33082 <0> OK
Pacote #33083 <0> OK
Pacote #33084 <0> OK
Pacote #33085 <0> OK
Pacote #33086 <0> OK
Pacote #33087 <0> OK
Pacote #33088 <0> OK
Pacote #33089 <0> OK
Pacote #33090 <0> OK
Pacote #33091 <0> OK
Pacote #33092 <0> OK
Pacote #33093 <0> OK
Pacote #33094 <0> OK
Pacote #33095 <0> OK
Pacote #33096 <0> OK
Pacote #33097 <0> OK
Pacote #33098 <0> OK
Pacote #33099 <0> OK
Pacote #33100 <0> OK
Pacote #33101 <0> OK
Pacote #33102 <0> OK
Pacote #33103 <0> OK
Pacote #33104 <0> OK
Pacote #33105 <0> OK
Pacote #33106 <0> OK
Pacote #33107 <0> OK
Pacote #33108 <0> OK
Pacote #33109 <0> OK
Pacote #33110 <0> OK
Pacote #33111 <0> OK
Pacote #33112 <0> OK
Pacote #33113 <0> OK
Pacote #33114 <0> OK
Pacote #33115 <0> OK
Pacote #33116 <0> OK
Pacote #33117 <0> OK
Pacote #33118 <0> OK
Pacote #33119 <0> OK
Pacote #33120 <0> OK
Pacote #33121 <0> OK
Pacote #33122 <0> OK
Pacote #33123 <0> OK
Pacote #33124 <0> OK
Pacote #33125 <0> OK
Pacote #33126 <0> OK
Pacote #33127 <0> OK
Pacote #33128 <0> OK
Pacote #33129 <0> OK
Pacote #33130 <0> OK
Pacote #33131 <0> OK
Pacote #33132 <0> OK
Pacote #33133 <0> OK
Pacote #33134 <0> OK
Pacote #33135 <0> OK
Pacote #33136 <0> OK
Pacote #33137 <0> OK
Pacote #33138 <0> OK
Pacote #33139 <0> OK
Pacote #33140 <0> OK
Pacote #33141 <0> OK
Pacote #33142 <0> OK
Pacote #33143 <0> OK
Pacote #33144 <0> OK
Pacote #33145 <0> OK
Pacote #33146 <0> OK
Pacote #33147 <0> OK
Pacote #33148 <0> OK
Pacote #33149 <0> OK
Pacote #33150 <0> OK
Pacote #33151 <0> OK
Pacote #33152 <0> OK
Pacote #33153 <0> OK
Pacote #33154 <0> OK
Pacote #33155 <0> OK
Pacote #33156 <0> OK
Pacote #33157 <0> OK
Pacote #33158 <0> OK
Pacote #33159 <0> OK
Pacote #33160 <0> OK
Pacote #33161 <0> OK
Pacote #33162 <0> OK
Pacote #33163 <0> OK
Pacote #33164 <0> OK
Pacote #33165 <0> OK
Pacote #33166 <0> OK
Pacote #33167 <0> OK
Pacote #33168 <0> OK
Pacote #33169 <0> OK
Pacote #33170 <0> OK
Pacote #33171 <0> OK
Pacote #33172 <0> OK
Pacote #33173 <0> OK
Pacote #33174 <0> OK
Pacote #33175 <0> OK
Pacote #33176 <0> OK
Pacote #33177 <0> OK
Pacote #33178 <0> OK
Pacote #33179 <0> OK
Pacote #33180 <0> OK
Pacote #33181 <0> OK
Pacote #33182 <0> OK
Pacote #33183 <0> OK
Pacote #33184 <0> OK
Pacote #33185 <0> OK
Pacote #33186 <0> OK
Pacote #33187 <0> OK
Pacote #33188 <0> OK
Pacote #33189 <0> OK
Pacote #33190 <0> OK
Pacote #33191 <0> OK
Pacote #33192 <0> OK
Pacote #33193 <0> OK
Pacote #33194 <0> OK
Pacote #33195 <0> OK
Pacote #33196 <0> OK
Pacote #33197 <0> OK
Pacote #33198 <0> OK
Pacote #33199 <0> OK
Pacote #33200 <0> OK
Pacote #33201 <0> OK
Pacote #33202 <0> OK
Pacote #33203 <0> OK
Pacote #33204 <0> OK
Pacote #33205 <0> OK
Pacote #33206 <0> OK
Pacote #33207 <0> OK
Pacote #33208 <0> OK
Pacote #33209 <0> OK
Pacote #33210 <0> OK
Pacote #33211 <0> OK
Pacote #33212 <0> OK
Pacote #33213 <0> OK
Pacote #33214 <0> OK
Pacote #33215 <0> OK
Pacote #33216 <0> OK
Pacote #33217 <0> OK
Pacote #33218 <0> OK
Pacote #33219 <0> OK
Pacote #33220 <0> OK
Pacote #33221 <0> OK
Pacote #33222 <0> OK
Pacote #33223 <0> OK
Pacote #33224 <0> OK
Pacote #33225 <0> OK
Pacote #33226 <0> OK
Pacote #33227 <0> OK
Pacote #33228 <0> OK
Pacote #33229 <0> OK
Pacote #33230 <0> OK
Pacote #33231 <0> OK
Pacote #33232 <0> OK
Pacote #33233 <0> OK
Pacote #33234 <0> OK
Pacote #33235 <0> OK
Pacote #33236 <0> OK
Pacote #33237 <0> OK
Pacote #33238 <0> OK
Pacote #33239 <0> OK
Pacote #33240 <0> OK
Pacote #33241 <0> OK
Pacote #33242 <0> OK
Pacote #33243 <0> OK
Pacote #33244 <0> OK
Pacote #33245 <0> OK
Pacote #33246 <0> OK
Pacote #33247 <0> OK
Pacote #33248 <0> OK
Pacote #33249 <0> OK
Pacote #33250 <0> OK
Pacote #33251 <0> OK
Pacote #33252 <0> OK
Pacote #33253 <0> OK
Pacote #33254 <0> OK
Pacote #33255 <0> OK
Pacote #33256 <0> OK
Pacote #33257 <0> OK
Pacote #33258 <0> OK
Pacote #33259 <0> OK
Pacote #33260 <0> OK
Pacote #33261 <0> OK
Pacote #33262 <0> OK
Pacote #33263 <0> OK
Pacote #33264 <0> OK
Pacote #33265 <0> OK
Pacote #33266 <0> OK
Pacote #33267 <0> OK
Pacote #33268 <0> OK
Pacote #33269 <0> OK
Pacote #33270 <0> OK
Pacote #33271 <0> OK
Pacote #33272 <0> OK
Pacote #33273 <0> OK
Pacote #33274 <0> OK
Pacote #33275 <0> OK
Pacote #33276 <0> OK
Pacote #33277 <0> OK
Pacote #33278 <0> OK
Pacote #33279 <0> OK
Pacote #33280 <0> OK
Pacote #33281 <0> OK
Pacote #33282 <0> OK
Pacote #33283 <0> OK
Pacote #33284 <0> OK
Pacote #33285 <0> OK
Pacote #33286 <0> OK
Pacote #33287 <0> OK
Pacote #33288 <0> OK
Pacote #33289 <0> OK
Pacote #33290 <0> OK
Pacote #33291 <0> OK
Pacote #33292 <0> OK
Pacote #33293 <0> OK
Pacote #33294 <0> OK
Pacote #33295 <0> OK
Pacote #33296 <0> OK
Pacote #33297 <0> OK
Pacote #33298 <0> OK
Pacote #33299 <0> OK
Pacote #33300 <0> OK
Pacote #33301 <0> OK
Pacote #33302 <0> OK
Pacote #33303 <0> OK
Pacote #33304 <0> OK
Pacote #33305 <0> OK
Pacote #33306 <0> OK
Pacote #33307 <0> OK
Pacote #33308 <0> OK
Pacote #33309 <0> OK
Pacote #33310 <0> OK
Pacote #33311 <0> OK
Pacote #33312 <0> OK
Pacote #33313 <0> OK
Pacote #33314 <0> OK
Pacote #33315 <0> OK
Pacote #33316 <0> OK
Pacote #33317 <0> OK
Pacote #33318 <0> OK
Pacote #33319 <0> OK
Pacote #33320 <0> OK
Pacote #33321 <0> OK
Pacote #33322 <0> OK
Pacote #33323 <0> OK
Pacote #33324 <0> OK
Pacote #33325 <0> OK
Pacote #33326 <0> OK
Pacote #33327 <0> OK
Pacote #33328 <0> OK
Pacote #33329 <0> OK
Pacote #33330 <0> OK
Pacote #33331 <0> OK
Pacote #33332 <0> OK
Pacote #33333 <0> OK
Pacote #33334 <0> OK
Pacote #33335 <0> OK
Pacote #33336 <0> OK
Pacote #33337 <0> OK
Pacote #33338 <0> OK
Pacote #33339 <0> OK
Pacote #33340 <0> OK
Pacote #33341 <0> OK
Pacote #33342 <0> OK
Pacote #33343 <0> OK
Pacote #33344 <0> OK
Pacote #33345 <0> OK
Pacote #33346 <0> OK
Pacote #33347 <0> OK
Pacote #33348 <0> OK
Pacote #33349 <0> OK
Pacote #33350 <0> OK
Pacote #33351 <0> OK
Pacote #33352 <0> OK
Pacote #33353 <0> OK
Pacote #33354 <0> OK
Pacote #33355 <0> OK
Pacote #33356 <0> OK
Pacote #33357 <0> OK
Pacote #33358 <0> OK
Pacote #33359 <0> OK
Pacote #33360 <0> OK
Pacote #33361 <0> OK
Pacote #33362 <0> OK
Pacote #33363 <0> OK
Pacote #33364 <0> OK
Pacote #33365 <0> OK
Pacote #33366 <0> OK
Pacote #33367 <0> OK
Pacote #33368 <0> OK
Pacote #33369 <0> OK
Pacote #33370 <0> OK
Pacote #33371 <0> OK
Pacote #33372 <0> OK
Pacote #33373 <0> OK
Pacote #33374 <0> OK
Pacote #33375 <0> OK
Pacote #33376 <0> OK
Pacote #33377 <0> OK
Pacote #33378 <0> OK
Pacote #33379 <0> OK
Pacote #33380 <0> OK
Pacote #33381 <0> OK
Pacote #33382 <0> OK
Pacote #33383 <0> OK
Pacote #33384 <0> OK
Pacote #33385 <0> OK
Pacote #33386 <0> OK
Pacote #33387 <0> OK
Pacote #33388 <0> OK
Pacote #33389 <0> OK
Pacote #33390 <0> OK
Pacote #33391 <0> OK
Pacote #33392 <0> OK
Pacote #33393 <0> OK
Pacote #33394 <0> OK
Pacote #33395 <0> OK
Pacote #33396 <0> OK
Pacote #33397 <0> OK
Pacote #33398 <0> OK
Pacote #33399 <0> OK
Pacote #33400 <0> OK
Pacote #33401 <0> OK
Pacote #33402 <0> OK
Pacote #33403 <0> OK
Pacote #33404 <0> OK
Pacote #33405 <0> OK
Pacote #33406 <0> OK
Pacote #33407 <0> OK
Pacote #33408 <0> OK
Pacote #33409 <0> OK
Pacote #33410 <0> OK
Pacote #33411 <0> OK
Pacote #33412 <0> OK
Pacote #33413 <0> OK
Pacote #33414 <0> OK
Pacote #33415 <0> OK
Pacote #33416 <0> OK
Pacote #33417 <0> OK
Pacote #33418 <0> OK
Pacote #33419 <0> OK
Pacote #33420 <0> OK
Pacote #33421 <0> OK
Pacote #33422 <0> OK
Pacote #33423 <0> OK
Pacote #33424 <0> OK
Pacote #33425 <0> OK
Pacote #33426 <0> OK
Pacote #33427 <0> OK
Pacote #33428 <0> OK
Pacote #33429 <0> OK
Pacote #33430 <0> OK
Pacote #33431 <0> OK
Pacote #33432 <0> OK
Pacote #33433 <0> OK
Pacote #33434 <0> OK
Pacote #33435 <0> OK
Pacote #33436 <0> OK
Pacote #33437 <0> OK
Pacote #33438 <0> OK
Pacote #33439 <0> OK
Pacote #33440 <0> OK
Pacote #33441 <0> OK
Pacote #33442 <0> OK
Pacote #33443 <0> OK
Pacote #33444 <0> OK
Pacote #33445 <0> OK
Pacote #33446 <0> OK
Pacote #33447 <0> OK
Pacote #33448 <0> OK
Pacote #33449 <0> OK
Pacote #33450 <0> OK
Pacote #33451 <0> OK
Pacote #33452 <0> OK
Pacote #33453 <0> OK
Pacote #33454 <0> OK
Pacote #33455 <0> OK
